,name,type,latitude_deg,longitude_deg,iso_country,iso_region,municipality,icao_code,iata_code,municipality_iso_country
2151,Ulyanovsk Baratayevka Airport,medium_airport,54.26829910279999,48.226699829100006,RU,RU-ULY,Ulyanovsk,UWLL,ULV,"Ulyanovsk,RU"
2152,Orenburg Central Airport,medium_airport,51.79579925537109,55.45669937133789,RU,RU-ORE,Orenburg,UWOO,REN,"Orenburg,RU"
2153,Orsk Airport,medium_airport,51.0724983215332,58.59560012817383,RU,RU-ORE,Orsk,UWOR,OSW,"Orsk,RU"
2154,Penza Airport,medium_airport,53.110599517822266,45.02109909057617,RU,RU-PNZ,Penza,UWPP,PEZ,"Penza,RU"
2155,Saransk Airport,medium_airport,54.12512969970703,45.21225738525391,RU,RU-MO,Saransk,UWPS,SKX,"Saransk,RU"
2156,Balakovo Airport,medium_airport,51.8582992554,47.7456016541,RU,RU-SAR,Balakovo,UWSB,BWO,"Balakovo,RU"
2157,Gagarin International Airport,large_airport,51.712778,46.171111,RU,RU-SAR,Saratov,UWSG,GSV,"Saratov,RU"
2158,Ufa International Airport,large_airport,54.557498931885,55.874401092529,RU,RU-BA,Ufa,UWUU,UFA,"Ufa,RU"
2159,Kurumoch International Airport,large_airport,53.504901885986,50.16429901123,RU,RU-SAM,Samara,UWWW,KUF,"Samara,RU"
2160,Sardar Vallabhbhai Patel International Airport,medium_airport,23.0771999359,72.63469696039999,IN,IN-GJ,Ahmedabad,VAAH,AMD,"Ahmedabad,IN"
2161,Akola Airport,medium_airport,20.698931,77.056883,IN,IN-MM,Akola,VAAK,AKD,"Akola,IN"
2162,Aurangabad Airport,medium_airport,19.862699508666992,75.39810180664062,IN,IN-MM,Aurangabad,VAAU,IXU,"Aurangabad,IN"
2163,Chhatrapati Shivaji International Airport,large_airport,19.0886993408,72.8678970337,IN,IN-MM,Mumbai,VABB,BOM,"Mumbai,IN"
2164,Bilaspur Airport,medium_airport,21.9884,82.111,IN,IN-CT,Bilaspur,VEBU,PAB,"Bilaspur,IN"
2165,Bhuj Airport,medium_airport,23.2877998352,69.6701965332,IN,IN-GJ,Bhuj,VABJ,BHJ,"Bhuj,IN"
2166,Belagavi Airport,medium_airport,15.8593,74.618301,IN,IN-KA,Belgaum,VOBM,IXG,"Belgaum,IN"
2167,Vadodara Airport,medium_airport,22.336201,73.226303,IN,IN-GJ,Vadodara,VABO,BDQ,"Vadodara,IN"
2168,Raja Bhoj International Airport,medium_airport,23.2875003815,77.3374023438,IN,IN-MP,Bhopal,VABP,BHO,"Bhopal,IN"
2169,Bhavnagar Airport,medium_airport,21.752199173,72.1852035522,IN,IN-GJ,Bhavnagar,VABV,BHU,"Bhavnagar,IN"
2170,Daman Airport,medium_airport,20.434401,72.843201,IN,IN-DD,Daman,VADN,NMB,"Daman,IN"
2171,Hubli Airport,medium_airport,15.361700058,75.08489990230001,IN,IN-KA,Hubli,VOHB,HBX,"Hubli,IN"
2172,Devi Ahilyabai Holkar Airport,medium_airport,22.7217998505,75.8011016846,IN,IN-MP,Indore,VAID,IDR,"Indore,IN"
2173,Jamnagar Airport,medium_airport,22.465499877929688,70.01260375976562,IN,IN-GJ,Jamnagar,VAJM,JGA,"Jamnagar,IN"
2174,Khajuraho Airport,medium_airport,24.8172,79.918602,IN,IN-MP,Khajuraho,VEKO,HJR,"Khajuraho,IN"
2175,Nanded Airport,medium_airport,19.1833000183,77.31670379639999,IN,IN-MM,Nanded,VAND,NDC,"Nanded,IN"
2176,Dr. Babasaheb Ambedkar International Airport,medium_airport,21.092199,79.047203,IN,IN-MM,Nagpur,VANP,NAG,"Nagpur,IN"
2177,Nashik Airport,medium_airport,20.119101,73.912903,IN,IN-MM,Nasik,VAOZ,ISK,"Nasik,IN"
2178,Pune Airport / Lohagaon Air Force Station,medium_airport,18.5821,73.919701,IN,IN-MM,Pune,VAPO,PNQ,"Pune,IN"
2179,Porbandar Airport,medium_airport,21.649524,69.656405,IN,IN-GJ,Porbandar,VAPR,PBD,"Porbandar,IN"
2180,Rajkot Airport,medium_airport,22.3092002869,70.77950286869999,IN,IN-GJ,Rajkot,VARK,RAJ,"Rajkot,IN"
2181,Solapur Airport,medium_airport,17.6280002594,75.93479919430001,IN,IN-MM,Solapur,VASL,SSE,"Solapur,IN"
2182,Maharana Pratap Airport,medium_airport,24.6177005768,73.89610290530001,IN,IN-RJ,Udaipur,VAUD,UDR,"Udaipur,IN"
2183,Bandaranaike International Colombo Airport,large_airport,7.180759906768799,79.88410186767578,LK,LK-1,Colombo,VCBI,CMB,"Colombo,LK"
2184,Colombo Ratmalana Airport,medium_airport,6.821990013122559,79.88619995117188,LK,LK-1,Colombo,VCCC,RML,"Colombo,LK"
2185,Anuradhapura Airport,medium_airport,8.301542,80.42848,LK,LK-7,Anuradhapura,VCCA,ACJ,"Anuradhapura,LK"
2186,Batticaloa Airport,medium_airport,7.70576,81.678802,LK,LK-5,Batticaloa,VCCB,BTC,"Batticaloa,LK"
2187,Kankesanturai Airport,medium_airport,9.792329788208008,80.07009887695312,LK,LK-4,Jaffna,VCCJ,JAF,"Jaffna,LK"
2188,Koggala Airport,medium_airport,5.993680000305176,80.32029724121094,LK,LK-3,Galle,VCCK,KCT,"Galle,LK"
2189,China Bay Airport,medium_airport,8.5385103225708,81.18190002441406,LK,LK-5,Trincomalee,VCCT,TRR,"Trincomalee,LK"
2190,Battambang Airport,medium_airport,13.095600128173828,103.2239990234375,KH,KH-2,Battambang,VDBG,BBM,"Battambang,KH"
2191,Kampong Chhnang Airport,medium_airport,12.255032,104.564657,KH,KH-4,Kampong Chhnang,VDKH,KZC,"Kampong Chhnang,KH"
2192,Siem Reap International Airport,large_airport,13.41155,103.813044,KH,KH-17,Siem Reap,VDSR,REP,"Siem Reap,KH"
2193,Agartala Airport,medium_airport,23.8869991302,91.2404022217,IN,IN-TR,Agartala,VEAT,IXA,"Agartala,IN"
2194,Shillong Airport,medium_airport,25.70359992980957,91.97869873046876,IN,IN-ML,Shillong,VEBI,SHL,"Shillong,IN"
2195,Netaji Subhash Chandra Bose International Airport,large_airport,22.654699325561523,88.44670104980469,IN,IN-WB,Kolkata,VECC,CCU,"Kolkata,IN"
2196,Kazi Nazrul Islam Airport,medium_airport,23.6225,87.243,IN,IN-WB,Durgapur,VEDG,RDP,"Durgapur,IN"
2197,Gorakhpur Airport,medium_airport,26.7397003174,83.4496994019,IN,IN-UP,Gorakhpur,VEGK,GOP,"Gorakhpur,IN"
2198,Lokpriya Gopinath Bordoloi International Airport,medium_airport,26.10610008239746,91.58589935302734,IN,IN-AS,Guwahati,VEGT,GAU,"Guwahati,IN"
2199,Imphal Airport,medium_airport,24.7600002289,93.896697998,IN,IN-MN,Imphal,VEIM,IMF,"Imphal,IN"
2200,Sonari Airport,medium_airport,22.813786,86.169739,IN,IN-JH,Jamshedpur,VEJS,IXW,"Jamshedpur,IN"
2201,Jorhat Airport,medium_airport,26.7315006256,94.1754989624,IN,IN-AS,Jorhat,VEJT,JRH,"Jorhat,IN"
2202,Silchar Airport,medium_airport,24.9129009247,92.9786987305,IN,IN-AS,Silchar,VEKU,IXS,"Silchar,IN"
2203,Dibrugarh Airport,medium_airport,27.4839000702,95.0168991089,IN,IN-AS,Dibrugarh,VEMN,DIB,"Dibrugarh,IN"
2204,Lok Nayak Jayaprakash Airport,medium_airport,25.591299057,85.0879974365,IN,IN-BR,Patna,VEPT,PAT,"Patna,IN"
2205,Birsa Munda Airport,medium_airport,23.314300537100003,85.3217010498,IN,IN-JH,Ranchi,VERC,IXR,"Ranchi,IN"
2206,Shah Mokhdum Airport,medium_airport,24.43720054626465,88.61650085449219,BD,BD-5,Rajshahi,VGRJ,RJH,"Rajshahi,BD"
2207,Saidpur Airport,medium_airport,25.75919914245605,88.90889739990234,BD,BD-5,Saidpur,VGSD,SPD,"Saidpur,BD"
2208,Osmany International Airport,medium_airport,24.96319961547852,91.8667984008789,BD,BD-6,Sylhet,VGSY,ZYL,"Sylhet,BD"
2209,Hazrat Shahjalal International Airport,large_airport,23.843347,90.397783,BD,BD-3,Dhaka,VGHS,DAC,"Dhaka,BD"
2210,Hong Kong International Airport,large_airport,22.308901,113.915001,HK,HK-U-A,Hong Kong,VHHH,HKG,"Hong Kong,HK"
2211,Agra Airport / Agra Air Force Station,medium_airport,27.157683,77.960942,IN,IN-UP,Agra,VIAG,AGR,"Agra,IN"
2212,Allahabad Airport,medium_airport,25.4401,81.733902,IN,IN-UP,Allahabad,VEAB,IXD,"Allahabad,IN"
2213,Sri Guru Ram Dass Jee International Airport,large_airport,31.7096004486,74.7973022461,IN,IN-PB,Amritsar,VIAR,ATQ,"Amritsar,IN"
2214,Nal Airport,medium_airport,28.070600509643555,73.20719909667969,IN,IN-RJ,Bikaner,VIBK,BKB,"Bikaner,IN"
2215,Lal Bahadur Shastri Airport,medium_airport,25.452129,82.861805,IN,IN-UP,Varanasi,VEBN,VNS,"Varanasi,IN"
2216,Bareilly Air Force Station,medium_airport,28.4221000671,79.45079803470001,IN,IN-UP,Bareilly,VIBY,BEK,"Bareilly,IN"
2217,Chandigarh Airport,medium_airport,30.67350006103516,76.78849792480469,IN,IN-CH,Chandigarh,VICG,IXC,"Chandigarh,IN"
2218,Indira Gandhi International Airport,large_airport,28.5665,77.103104,IN,IN-DL,New Delhi,VIDP,DEL,"New Delhi,IN"
2219,Gwalior Airport,medium_airport,26.29330062866211,78.22779846191406,IN,IN-MP,Gwalior,VIGR,GWL,"Gwalior,IN"
2220,Jodhpur Airport,medium_airport,26.251100540161133,73.04889678955078,IN,IN-RJ,Jodhpur,VIJO,JDH,"Jodhpur,IN"
2221,Jaipur International Airport,medium_airport,26.8242,75.812202,IN,IN-RJ,Jaipur,VIJP,JAI,"Jaipur,IN"
2222,Jammu Airport,medium_airport,32.688849,74.838152,IN,IN-JK,Jammu,VIJU,IXJ,"Jammu,IN"
2223,Kota Airport,medium_airport,25.160200119,75.84559631350001,IN,IN-RJ,Kota,VIKO,KTU,"Kota,IN"
2224,Leh Kushok Bakula Rimpochee Airport,medium_airport,34.1358985901,77.5465011597,IN,IN-JK,Leh,VILH,IXL,"Leh,IN"
2225,Chaudhary Charan Singh International Airport,medium_airport,26.7605991364,80.8892974854,IN,IN-UP,Lucknow,VILK,LKO,"Lucknow,IN"
2226,Pathankot Airport,medium_airport,32.233611,75.634444,IN,IN-PB,Pathankot,VIPK,IXP,"Pathankot,IN"
2227,Sheikh ul Alam Airport,medium_airport,33.987098693847656,74.77420043945312,IN,IN-JK,Srinagar,VISR,SXR,"Srinagar,IN"
2228,Wattay International Airport,medium_airport,17.988300323500003,102.56300354,LA,LA-VT,Vientiane,VLVT,VTE,"Vientiane,LA"
2229,Dong Hoi Airport,medium_airport,17.515,106.590556,VN,VN-24,Dong Hoi,VVDH,VDH,"Dong Hoi,VN"
2230,Janakpur Airport,medium_airport,26.7087993622,85.9224014282,NP,NP-JA,Janakpur,VNJP,JKR,"Janakpur,NP"
2231,Tribhuvan International Airport,large_airport,27.6966,85.3591,NP,NP-BA,Kathmandu,VNKT,KTM,"Kathmandu,NP"
2232,Pokhara Airport,medium_airport,28.200899124145508,83.98210144042969,NP,NP-GA,Pokhara,VNPK,PKR,"Pokhara,NP"
2233,Biratnagar Airport,medium_airport,26.48150062561035,87.26399993896484,NP,NP-KO,Biratnagar,VNVT,BIR,"Biratnagar,NP"
2234,Murod Kond Airport,medium_airport,18.411501,76.464699,IN,IN-MM,Latur,VALT,LTU,"Latur,IN"
2235,Bellary Airport,medium_airport,15.162799835205078,76.88279724121094,IN,IN-KA,Bellary,VOBI,BEP,"Bellary,IN"
2236,Kempegowda International Airport,large_airport,13.1979,77.706299,IN,IN-KA,Bangalore,VOBL,BLR,"Bangalore,IN"
2237,Bidar Airport / Bidar Air Force Station,medium_airport,17.9081,77.487099,IN,IN-KA,Bidar,VOBR,IXX,"Bidar,IN"
2238,Vijayawada Airport,medium_airport,16.530399,80.796799,IN,IN-AP,Gannavaram,VOBZ,VGA,"Gannavaram,IN"
2239,Coimbatore International Airport,medium_airport,11.029999733,77.0434036255,IN,IN-TN,Coimbatore,VOCB,CJB,"Coimbatore,IN"
2240,Cochin International Airport,large_airport,10.152,76.401901,IN,IN-KL,Kochi,VOCI,COK,"Kochi,IN"
2241,Calicut International Airport,large_airport,11.1367998123,75.95529937740001,IN,IN-KL,Calicut,VOCL,CCJ,"Calicut,IN"
2242,Rajiv Gandhi International Airport,large_airport,17.231318,78.429855,IN,IN-TG,Hyderabad,VOHS,HYD,"Hyderabad,IN"
2243,Begumpet Airport,medium_airport,17.4531002045,78.4675979614,IN,IN-TG,Hyderabad,VOHY,BPM,"Hyderabad,IN"
2244,Madurai Airport,medium_airport,9.83450984955,78.09339904790001,IN,IN-TN,Madurai,VOMD,IXM,"Madurai,IN"
2245,Mangalore International Airport,medium_airport,12.9612998962,74.8900985718,IN,IN-KA,Mangalore,VOML,IXE,"Mangalore,IN"
2246,Chennai International Airport,large_airport,12.990005,80.169296,IN,IN-TN,Chennai,VOMM,MAA,"Chennai,IN"
2247,Veer Savarkar International Airport / INS Utkrosh,medium_airport,11.641208,92.729643,IN,IN-AN,Port Blair,VOPB,IXZ,"Port Blair,IN"
2248,Rajahmundry Airport,medium_airport,17.1103992462,81.81819915770001,IN,IN-AP,Rajahmundry,VORY,RJA,"Rajahmundry,IN"
2249,Salem Airport,medium_airport,11.78330039978,78.06559753418,IN,IN-TN,Salem,VOSM,SXV,"Salem,IN"
2250,Trivandrum International Airport,large_airport,8.48211956024,76.9200973511,IN,IN-KL,Thiruvananthapuram,VOTV,TRV,"Thiruvananthapuram,IN"
2251,Paro Airport,medium_airport,27.4032,89.424599,BT,BT-11,Paro,VQPR,PBH,"Paro,BT"
2252,Don Mueang International Airport,large_airport,13.9125995636,100.607002258,TH,TH-10,Bangkok,VTBD,DMK,"Bangkok,TH"
2253,Suvarnabhumi Airport,large_airport,13.681099891662598,100.74700164794922,TH,TH-10,Bangkok,VTBS,BKK,"Bangkok,TH"
2254,Kamphaeng Saen Airport,medium_airport,14.1020002365,99.9171981812,TH,TH-72,Nakhon Pathom,VTBK,KDT,"Nakhon Pathom,TH"
2255,U-Tapao International Airport,medium_airport,12.67990016937256,101.00499725341795,TH,TH-21,Rayong,VTBU,UTP,"Rayong,TH"
2256,Chiang Mai International Airport,large_airport,18.7667999268,98.962600708,TH,TH-50,Chiang Mai,VTCC,CNX,"Chiang Mai,TH"
2257,Mae Fah Luang - Chiang Rai International Airport,medium_airport,19.952299,99.882896,TH,TH-57,Chiang Rai,VTCT,CEI,"Chiang Rai,TH"
2258,Hua Hin Airport,medium_airport,12.6361999512,99.951499939,TH,TH-76,Hua Hin,VTPH,HHQ,"Hua Hin,TH"
2259,Surat Thani Airport,medium_airport,9.13259983063,99.135597229,TH,TH-84,Surat Thani,VTSB,URT,"Surat Thani,TH"
2260,Nakhon Si Thammarat Airport,medium_airport,8.539620399475098,99.9447021484375,TH,TH-80,Nakhon Si Thammarat,VTSF,NST,"Nakhon Si Thammarat,TH"
2261,Krabi Airport,medium_airport,8.09912014008,98.9861984253,TH,TH-81,Krabi,VTSG,KBV,"Krabi,TH"
2262,Phuket International Airport,large_airport,8.1132,98.316902,TH,TH-83,Phuket,VTSP,HKT,"Phuket,TH"
2263,Hat Yai International Airport,medium_airport,6.93320989609,100.392997742,TH,TH-90,Hat Yai,VTSS,HDY,"Hat Yai,TH"
2264,Trang Airport,medium_airport,7.50874,99.6166,TH,TH-92,Trang,VTST,TST,"Trang,TH"
2265,Udon Thani Airport,medium_airport,17.386400222800003,102.788002014,TH,TH-41,Udon Thani,VTUD,UTH,"Udon Thani,TH"
2266,Surin Airport,medium_airport,14.868300437927,103.49800109863,TH,TH-32,Surin,VTUJ,PXR,"Surin,TH"
2267,Khon Kaen Airport,medium_airport,16.466600418099997,102.783996582,TH,TH-40,Khon Kaen,VTUK,KKC,"Khon Kaen,TH"
2268,Ubon Ratchathani Airport,medium_airport,15.2512998581,104.870002747,TH,TH-34,Ubon Ratchathani,VTUU,UBP,"Ubon Ratchathani,TH"
2269,Buon Ma Thuot Airport,medium_airport,12.668299675,108.120002747,VN,VN-33,Buon Ma Thuot,VVBM,BMV,"Buon Ma Thuot,VN"
2270,Cat Bi International Airport,medium_airport,20.81940078735352,106.7249984741211,VN,VN-61,Haiphong,VVCI,HPH,"Haiphong,VN"
2271,Cam Ranh International Airport / Cam Ranh Air Base,medium_airport,11.9982,109.219002,VN,VN-34,Cam Ranh,VVCR,CXR,"Cam Ranh,VN"
2272,Can Tho International Airport,medium_airport,10.085100174,105.711997986,VN,VN-02,Can Tho,VVCT,VCA,"Can Tho,VN"
2273,Pleiku Airport,medium_airport,14.00450038909912,108.01699829101562,VN,VN-30,Pleiku,VVPK,PXU,"Pleiku,VN"
2274,Rach Gia Airport,medium_airport,9.95802997234,105.132379532,VN,VN-47,Rach Gia,VVRG,VKG,"Rach Gia,VN"
2275,Dong Tac Airport,medium_airport,13.0495996475,109.333999634,VN,VN-49,Tuy Hoa,VVTH,TBB,"Tuy Hoa,VN"
2276,Tan Son Nhat International Airport,large_airport,10.8188,106.652,VN,VN-23,Ho Chi Minh City,VVTS,SGN,"Ho Chi Minh City,VN"
2277,Vinh Airport,medium_airport,18.7376003265,105.67099762,VN,VN-26,Vinh,VVVH,VII,"Vinh,VN"
2278,Dawei Airport,medium_airport,14.103899955749512,98.20359802246094,MM,MM-05,Dawei,VYDW,TVY,"Dawei,MM"
2279,Kengtung Airport,medium_airport,21.30159950256348,99.63600158691406,MM,MM-17,Kengtung,VYKG,KET,"Kengtung,MM"
2280,Kyaukpyu Airport,medium_airport,19.42639923095703,93.53479766845705,MM,MM-16,Kyaukpyu,VYKP,KYP,"Kyaukpyu,MM"
2281,Loikaw Airport,medium_airport,19.691499710083008,97.2147979736328,MM,MM-12,Loikaw,VYLK,LIW,"Loikaw,MM"
2282,Mandalay International Airport,large_airport,21.70219993591309,95.97789764404295,MM,MM-04,Mandalay,VYMD,MDL,"Mandalay,MM"
2283,Myitkyina Airport,medium_airport,25.38360023498535,97.35189819335938,MM,MM-11,Myitkyina,VYMK,MYT,"Myitkyina,MM"
2284,Sittwe Airport,medium_airport,20.132699966430664,92.87259674072266,MM,MM-16,Sittwe,VYSW,AKY,"Sittwe,MM"
2285,Lombok International Airport,medium_airport,-8.757322,116.276675,ID,ID-NB,Mataram,WADL,LOP,"Mataram,ID"
2286,Yogyakarta International Airport,medium_airport,-7.905338,110.057264,ID,ID-YO,Yogyakarta,WAHI,YIA,"Yogyakarta,ID"
2287,Mopah International Airport,medium_airport,-8.52029,140.417999,ID,ID-PA,Merauke,WAKK,MKQ,"Merauke,ID"
2288,Mutiara - SIS Al-Jufrie Airport,medium_airport,-0.916462,119.908647,ID,ID-ST,Palu,WAML,PLW,"Palu,ID"
2289,Sam Ratulangi Airport,medium_airport,1.54926,124.926003,ID,ID-SA,Manado,WAMM,MDC,"Manado,ID"
2290,"Pattimura Airport, Ambon",medium_airport,-3.7102599144,128.089004517,ID,ID-MA,Ambon,WAPP,AMQ,"Ambon,ID"
2291,Juanda International Airport,large_airport,-7.379829883575439,112.78700256347656,ID,ID-JI,Surabaya,WARR,SUB,"Surabaya,ID"
2292,Bintulu Airport,medium_airport,3.12385010719,113.019996643,MY,MY-13,Bintulu,WBGB,BTU,"Bintulu,MY"
2293,Kuching International Airport,medium_airport,1.4846999645233154,110.34700012207033,MY,MY-13,Kuching,WBGG,KCH,"Kuching,MY"
2294,Miri Airport,medium_airport,4.322010040283203,113.98699951171876,MY,MY-13,Miri,WBGR,MYY,"Miri,MY"
2295,Sibu Airport,medium_airport,2.2616000175476074,111.98500061035156,MY,MY-13,Sibu,WBGS,SBW,"Sibu,MY"
2296,Lahad Datu Airport,medium_airport,5.032249927520752,118.3239974975586,MY,MY-12,Lahad Datu,WBKD,LDU,"Lahad Datu,MY"
2297,Kota Kinabalu International Airport,medium_airport,5.9372100830078125,116.0510025024414,MY,MY-12,Kota Kinabalu,WBKK,BKI,"Kota Kinabalu,MY"
2298,Sandakan Airport,medium_airport,5.900899887084961,118.05899810791016,MY,MY-12,Sandakan,WBKS,SDK,"Sandakan,MY"
2299,Tawau Airport,medium_airport,4.320159912109375,118.12799835205078,MY,MY-12,Tawau,WBKW,TWU,"Tawau,MY"
2300,Brunei International Airport,large_airport,4.944200038909912,114.9280014038086,BN,BN-BM,Bandar Seri Begawan,WBSB,BWN,"Bandar Seri Begawan,BN"
2301,Pinang Kampai Airport,medium_airport,1.609114,101.433492,ID,ID-RI,Dumai,WIBD,DUM,"Dumai,ID"
2302,Halim Perdanakusuma International Airport,medium_airport,-6.266610145568848,106.89099884033205,ID,ID-JK,Jakarta,WIHH,HLP,"Jakarta,ID"
2303,Soekarno-Hatta International Airport,large_airport,-6.1255698204,106.65599823,ID,ID-BT,Jakarta,WIII,CGK,"Jakarta,ID"
2304,Binaka Airport,medium_airport,1.16628,97.704327,ID,ID-SU,Gunungsitoli,WIMB,GNS,"Gunungsitoli,ID"
2305,Soewondo Air Force Base,medium_airport,3.559167,98.671111,ID,ID-SU,Medan,WIMK,MES,"Medan,ID"
2306,Fatmawati Soekarno Airport,medium_airport,-3.8637,102.338997,ID,ID-BE,Bengkulu,WIGG,BKS,"Bengkulu,ID"
2307,Sultan Mahmud Badaruddin II Airport,medium_airport,-2.897653,104.698147,ID,ID-SS,Palembang,WIPP,PLM,"Palembang,ID"
2308,Sultan Iskandar Muda International Airport,medium_airport,5.522872024010001,95.42063713070002,ID,ID-AC,Banda Aceh,WITT,BTJ,"Banda Aceh,ID"
2309,RMAF Butterworth Air Base,medium_airport,5.46592,100.390999,MY,MY-07,Butterworth,WMKB,BWH,"Butterworth,MY"
2310,Kuantan Airport,medium_airport,3.775389909744263,103.20899963378906,MY,MY-06,Kuantan,WMKD,KUA,"Kuantan,MY"
2311,Sultan Azlan Shah Airport,medium_airport,4.567969799041748,101.09200286865234,MY,MY-08,Ipoh,WMKI,IPH,"Ipoh,MY"
2312,Senai International Airport,medium_airport,1.64131,103.669998,MY,MY-01,Johor Bahru,WMKJ,JHB,"Johor Bahru,MY"
2313,Kuala Lumpur International Airport,large_airport,2.745579957962,101.70999908447,MY,MY-14,Kuala Lumpur,WMKK,KUL,"Kuala Lumpur,MY"
2314,Sultan Mahmud Airport,medium_airport,5.3826398849487305,103.10299682617188,MY,MY-11,Kuala Terengganu,WMKN,TGG,"Kuala Terengganu,MY"
2315,Presidente Nicolau Lobato International Airport,medium_airport,-8.54640007019,125.526000977,TL,TL-DI,Dili,WPDL,DIL,"Dili,TL"
2316,Cakung Airport,medium_airport,-8.489029884339999,126.401000977,TL,TL-BA,Baucau,WPEC,BCH,"Baucau,TL"
2317,Singapore Changi Airport,large_airport,1.35019,103.994003,SG,SG-04,Singapore,WSSS,SIN,"Singapore,SG"
2318,Albany Airport,medium_airport,-34.94329833984375,117.80899810791016,AU,AU-WA,Albany,YABA,ALH,"Albany,AU"
2319,Ararat Airport,medium_airport,-37.309978,142.988688,AU,AU-VIC,Ararat,YARA,ARY,"Ararat,AU"
2320,Armidale Airport,medium_airport,-30.5280990601,151.617004395,AU,AU-NSW,Armidale,YARM,ARM,"Armidale,AU"
2321,Barcaldine Airport,medium_airport,-23.5652999878,145.307006836,AU,AU-QLD,Barcaldine,YBAR,BCI,"Barcaldine,AU"
2322,Alice Springs Airport,medium_airport,-23.806699752807617,133.90199279785156,AU,AU-NT,Alice Springs,YBAS,ASP,"Alice Springs,AU"
2323,Brisbane International Airport,large_airport,-27.38419914245605,153.11700439453125,AU,AU-QLD,Brisbane,YBBN,BNE,"Brisbane,AU"
2324,Gold Coast Airport,medium_airport,-28.1644001007,153.505004883,AU,AU-QLD,Gold Coast,YBCG,OOL,"Gold Coast,AU"
2325,Cairns International Airport,medium_airport,-16.885799408,145.755004883,AU,AU-QLD,Cairns,YBCS,CNS,"Cairns,AU"
2326,Charleville Airport,medium_airport,-26.4132995605,146.261993408,AU,AU-QLD,Charleville,YBCV,CTL,"Charleville,AU"
2327,Broken Hill Airport,medium_airport,-32.0013999939,141.472000122,AU,AU-NSW,Broken Hill,YBHI,BHQ,"Broken Hill,AU"
2328,Mackay Airport,medium_airport,-21.171699523900003,149.179992676,AU,AU-QLD,Mackay,YBMK,MKY,"Mackay,AU"
2329,Ballina Byron Gateway Airport,medium_airport,-28.8339004517,153.56199646,AU,AU-NSW,Ballina,YBNA,BNK,"Ballina,AU"
2330,Yibin Wuliangye Airport,medium_airport,28.858431,104.526157,CN,CN-51,Yibin,ZUYB,YBP,"Yibin,CN"
2331,Proserpine Whitsunday Coast Airport,medium_airport,-20.4950008392,148.552001953,AU,AU-QLD,Proserpine,YBPN,PPP,"Proserpine,AU"
2332,Rockhampton Airport,medium_airport,-23.3819007874,150.475006104,AU,AU-QLD,Rockhampton,YBRK,ROK,"Rockhampton,AU"
2333,Broome International Airport,medium_airport,-17.944700241088867,122.23200225830078,AU,AU-WA,Broome,YBRM,BME,"Broome,AU"
2334,Bathurst Airport,medium_airport,-33.4094009399,149.651992798,AU,AU-NSW,Bathurst,YBTH,BHS,"Bathurst,AU"
2335,Townsville Airport / RAAF Base Townsville,medium_airport,-19.252904,146.766512,AU,AU-QLD,Townsville,YBTL,TSV,"Townsville,AU"
2336,Bundaberg Airport,medium_airport,-24.9039001465,152.319000244,AU,AU-QLD,Bundaberg,YBUD,BDB,"Bundaberg,AU"
2337,Weipa Airport,medium_airport,-12.6786003113,141.925003052,AU,AU-QLD,Weipa,YBWP,WEI,"Weipa,AU"
2338,Brisbane West Wellcamp Airport,medium_airport,-27.558332,151.793335,AU,AU-QLD,Toowoomba,YBWW,WTB,"Toowoomba,AU"
2339,Cloncurry Airport,medium_airport,-20.6686000824,140.503997803,AU,AU-QLD,Cloncurry,YCCY,CNJ,"Cloncurry,AU"
2340,Coffs Harbour Airport,medium_airport,-30.320601,153.115997,AU,AU-NSW,Coffs Harbour,YCFS,CFS,"Coffs Harbour,AU"
2341,Cooma Snowy Mountains Airport,medium_airport,-36.3005981445,148.973999023,AU,AU-NSW,Cooma,YCOM,OOM,"Cooma,AU"
2342,Deniliquin Airport,medium_airport,-35.5593986511,144.945999146,AU,AU-NSW,Deniliquin,YDLQ,DNQ,"Deniliquin,AU"
2343,Devonport Airport,medium_airport,-41.1697006226,146.429992676,AU,AU-TAS,Devonport,YDPO,DPO,"Devonport,AU"
2344,Emerald Airport,medium_airport,-23.5674991608,148.179000854,AU,AU-QLD,Emerald,YEML,EMD,"Emerald,AU"
2345,Esperance Airport,medium_airport,-33.684399,121.822998,AU,AU-WA,Esperance,YESP,EPR,"Esperance,AU"
2346,Forbes Airport,medium_airport,-33.363602,147.934998,AU,AU-NSW,Forbes,YFBS,FRB,"Forbes,AU"
